address_state,emp_length,grade,home_ownership,purpose,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,is_bad_loan,predicted_default_risk
TX,< 1 year,D,OWN,Debt consolidation, 36 months,Not Verified,48000.0,0.0897,52.96,0.1629,1500,15,1,1
FL,7 years,E,OWN,Debt consolidation, 36 months,Not Verified,68400.0,0.203,145.4,0.1839,4000,46,1,1
NY,< 1 year,E,OWN,Debt consolidation, 36 months,Not Verified,26000.0,0.1583,300.71,0.1645,8500,12,1,1
NY,9 years,E,OWN,Debt consolidation, 36 months,Not Verified,96000.0,0.151,583.73,0.1645,16500,19,1,1
IL,5 years,G,OWN,Debt consolidation, 36 months,Not Verified,69000.0,0.2452,771.28,0.209,20500,28,1,1
WA,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,51000.0,0.0426,181.97,0.0579,6000,14,1,1
FL,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,31400.0,0.1208,207.66,0.0932,6500,14,1,1
HI,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,24000.0,0.2225,293.89,0.0894,9250,13,1,1
PA,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,38000.0,0.1453,243.34,0.0599,8000,18,1,0
NY,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.2191,128.96,0.0662,4200,17,1,1
FL,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,41000.0,0.1484,156.41,0.0788,5000,16,1,0
CA,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,42000.0,0.0771,248.89,0.0751,8000,8,1,1
NY,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,23000.0,0.1816,281.81,0.089,8875,29,1,1
CA,3 years,A,RENT,Debt consolidation, 36 months,Not Verified,150000.0,0.1595,77.53,0.0729,2500,31,1,1
CA,4 years,A,RENT,Debt consolidation, 36 months,Not Verified,39948.0,0.1454,314.85,0.0832,10000,19,1,0
MN,4 years,A,RENT,Debt consolidation, 36 months,Not Verified,20400.0,0.2588,62.59,0.079,2000,18,1,1
MD,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,60000.0,0.2288,155.89,0.0599,5125,26,1,0
OR,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,32400.0,0.2778,315.49,0.0662,10275,41,1,0
FL,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.0176,46.52,0.0729,1500,12,1,0
CA,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,41000.0,0.1782,127.79,0.0932,4000,18,1,1
CA,6 years,A,RENT,Debt consolidation, 36 months,Not Verified,110000.0,0.2207,124.45,0.0751,4000,40,1,0
FL,6 years,A,RENT,Debt consolidation, 36 months,Not Verified,26400.0,0.0727,110.48,0.0849,3500,8,1,1
NC,7 years,A,RENT,Debt consolidation, 36 months,Not Verified,48000.0,0.132,69.47,0.0699,2250,10,1,1
NY,7 years,A,RENT,Debt consolidation, 36 months,Not Verified,27096.0,0.0111,156.46,0.079,5000,14,1,0
CA,9 years,A,RENT,Debt consolidation, 36 months,Not Verified,42140.0,0.1133,285.95,0.0894,9000,30,1,1
CO,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.0904,158.06,0.0859,5000,7,1,1
CA,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,32000.0,0.1211,199.06,0.0749,6400,12,1,1
CA,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.2462,93.31,0.0749,3000,26,1,1
VA,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.0885,346.62,0.0963,10800,13,1,0
LA,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.038,263.56,0.089,8300,20,1,0
VA,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,57600.0,0.1433,158.86,0.0894,5000,34,1,0
IL,6 years,A,RENT,Debt consolidation, 36 months,Not Verified,33000.0,0.0891,298.49,0.089,9400,14,1,1
CA,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,60000.0,0.0886,368.45,0.0662,12000,29,1,0
VA,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,60000.0,0.2154,110.54,0.0662,3600,32,1,1
FL,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.0477,176.34,0.0654,9000,14,1,1
FL,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,37513.0,0.1084,153.52,0.0662,5000,19,1,1
NY,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,42672.48,0.1862,250.33,0.079,8000,17,1,1
MD,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,21000.0,0.1646,347.72,0.0859,11000,18,1,1
CT,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,67000.0,0.0817,288.78,0.0774,9250,28,1,1
CT,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,25000.0,0.1805,158.86,0.0894,5000,15,1,0
FL,3 years,A,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.1891,136.48,0.0579,4500,21,1,1
CA,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,40500.0,0.1754,331.42,0.0849,10500,10,1,1
FL,8 years,A,RENT,Debt consolidation, 36 months,Not Verified,40000.0,0.147,75.82,0.0579,2500,26,1,1
NV,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.1051,62.68,0.08,2000,23,1,1
NY,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,36500.0,0.1532,215.44,0.0654,7025,8,1,1
NJ,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,6000.0,0.06,102.74,0.0859,3250,8,1,1
IL,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,9600.0,0.2125,55.61,0.0894,1750,7,1,1
NJ,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.1025,189.38,0.0849,6000,12,1,1
WV,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,29856.0,0.1929,327.25,0.0894,10300,39,1,1
CA,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,55000.0,0.18,246.69,0.0691,8000,22,1,1
CA,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.096,347.2,0.0849,11000,13,1,1
DC,10+ years,A,RENT,Debt consolidation, 36 months,Not Verified,70000.0,0.0631,320.95,0.0963,10000,41,1,1
NY,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,36500.0,0.1673,171.11,0.0751,5500,12,1,0
MA,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,80000.0,0.1956,311.11,0.0751,10000,23,1,1
OK,4 years,A,RENT,Debt consolidation, 36 months,Not Verified,12000.0,0.223,74.02,0.0692,2400,31,1,1
MO,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,34000.0,0.2929,234.68,0.079,7500,26,1,1
NY,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,23000.0,0.229,259.25,0.0617,8500,44,1,1
NY,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,8000.0,0.138,104.31,0.0963,3250,9,1,0
TX,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.056,317.72,0.0894,10000,7,1,1
CA,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,54000.0,0.1753,121.75,0.0603,4000,10,1,1
NC,2 years,A,RENT,Debt consolidation, 36 months,Not Verified,60000.0,0.1232,234.68,0.079,7500,28,1,1
WA,5 years,A,RENT,Debt consolidation, 36 months,Not Verified,30720.0,0.2047,312.82,0.0788,10000,14,1,1
TX,< 1 year,A,RENT,Debt consolidation, 36 months,Not Verified,28800.0,0.2033,93.85,0.0788,3000,31,1,1
CO,1 year,A,RENT,Debt consolidation, 36 months,Not Verified,55029.0,0.1188,280.97,0.0774,9000,21,1,1
CA,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,48000.0,0.093,193.83,0.1008,6000,16,1,1
MN,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.2068,132.54,0.1183,4000,14,1,1
WA,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,28800.0,0.0829,311.44,0.1037,9600,9,1,1
CA,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,51000.0,0.1922,297.69,0.1171,9000,16,1,1
CA,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,15000.0,0.0,157.13,0.1099,4800,5,1,0
FL,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,90000.0,0.112,501.23,0.1242,15000,13,1,1
CA,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,48000.0,0.2475,481.41,0.0963,15000,39,1,1
PA,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.232,393.65,0.1114,12000,17,1,1
CA,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,100000.0,0.0913,483.94,0.0999,15000,12,1,1
CA,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,105000.0,0.1963,67.68,0.0991,2100,25,1,1
NY,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,76000.0,0.2433,421.01,0.1025,13000,21,1,1
AL,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.062,229.14,0.1099,7000,6,1,1
CA,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.0638,297.69,0.1171,9000,9,1,1
FL,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,32000.0,0.1399,195.36,0.1062,6000,14,1,1
TX,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,28800.0,0.0638,195.36,0.1062,6000,10,1,1
SC,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,24996.0,0.1906,99.5,0.1189,3000,11,1,1
FL,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,37300.0,0.2149,167.34,0.1253,5000,35,1,1
CA,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.1292,328.04,0.1114,10000,9,1,0
CA,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,12000.0,0.036,52.08,0.1059,1600,4,1,1
FL,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,19200.0,0.0444,163.67,0.1099,5000,4,1,1
FL,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,21120.0,0.1915,165.38,0.1171,5000,10,1,1
FL,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,15000.0,0.1312,172.33,0.1218,5175,13,1,1
NJ,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,69000.0,0.1678,139.49,0.1199,4200,28,1,1
NV,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,70000.0,0.1809,82.01,0.1114,2500,29,1,1
OH,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.2116,161.13,0.0991,5000,23,1,1
FL,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,22596.0,0.0674,241.16,0.0976,7500,8,1,1
FL,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,50172.0,0.2179,486.62,0.1037,15000,30,1,1
NY,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,62000.0,0.1877,503.18,0.1269,15000,19,1,1
CA,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,42000.0,0.1889,276.89,0.1025,8550,12,1,1
CA,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.2124,157.13,0.1099,4800,17,1,1
FL,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.1563,238.15,0.1171,7200,10,1,0
CA,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,41652.0,0.1613,46.16,0.1149,1400,31,1,0
NJ,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,44100.0,0.1973,154.06,0.0963,4800,25,1,0
NY,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,52610.0,0.156,339.06,0.1071,18000,19,1,1
CA,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,48492.0,0.2447,120.48,0.1253,3600,25,1,1
SC,7 years,B,RENT,Debt consolidation, 36 months,Not Verified,37200.0,0.2081,392.81,0.1099,12000,10,1,1
CA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.1772,232.02,0.0991,7200,11,1,1
TX,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.128,158.72,0.0888,5000,20,1,1
MN,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,54300.0,0.0424,144.7,0.0976,4500,3,1,0
CO,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,20000.0,0.1968,167.32,0.1148,5075,7,1,1
PA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.2206,238.15,0.1171,7200,21,1,0
NJ,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,12000.0,0.144,131.89,0.1149,4000,6,1,1
UT,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,200000.0,0.0628,832.5,0.1218,25000,24,1,1
CA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,4080.0,0.1324,46.41,0.1186,1400,8,1,0
CA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,21600.0,0.175,172.37,0.1186,5200,11,1,1
MO,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,28800.0,0.1758,239.11,0.1199,7200,13,1,0
NY,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,21000.0,0.2286,173.19,0.1253,5175,11,1,1
VA,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.0589,116.02,0.1186,3500,26,1,1
KS,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,26004.0,0.1357,129.07,0.1,4000,20,1,1
CA,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,36000.0,0.1113,268.36,0.1269,8000,20,1,1
NJ,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,42499.0,0.1169,137.49,0.1099,4200,12,1,1
MO,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,33000.0,0.1236,654.68,0.1099,20000,13,1,1
NY,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,25000.0,0.1954,267.33,0.1242,8000,22,1,1
AL,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,48000.0,0.2143,67.09,0.1269,2000,14,1,1
RI,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,34800.0,0.2355,458.24,0.1037,14125,23,1,1
OR,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,42000.0,0.1226,98.92,0.1149,3000,12,1,1
IL,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,63000.0,0.2008,199.26,0.1199,6000,25,1,0
CA,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,38423.87,0.2227,284.3,0.1269,8475,24,1,1
NY,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,32000.0,0.24,65.09,0.1059,2000,18,1,1
MI,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,74000.0,0.1586,196.41,0.1099,6000,28,1,1
SD,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,36320.0,0.1302,249.75,0.1218,7500,28,1,0
IL,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.1608,501.16,0.1253,14975,11,1,1
VA,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,35976.0,0.2068,485.78,0.1025,15000,15,1,1
OH,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,32000.0,0.1136,296.72,0.1148,9000,20,1,1
WA,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.1936,233.1,0.1218,7000,15,1,1
CA,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,65004.0,0.082,653.17,0.1083,20000,10,1,1
FL,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.2336,167.73,0.1269,5000,15,1,1
TX,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,50307.36,0.2345,329.12,0.1136,10000,18,1,0
IL,7 years,B,RENT,Debt consolidation, 36 months,Not Verified,44400.0,0.0527,225.88,0.1,7000,8,1,1
CO,8 years,B,RENT,Debt consolidation, 36 months,Not Verified,43080.0,0.2167,78.18,0.1065,2400,14,1,1
CA,9 years,B,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.1898,280.26,0.1149,8500,9,1,1
IL,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,19200.0,0.1231,195.27,0.1059,6000,15,1,1
MN,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,83200.0,0.1662,176.56,0.1059,5425,33,1,1
CO,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.2088,55.33,0.1059,1700,29,1,1
CA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,63223.32,0.1587,497.01,0.1183,15000,39,1,1
NY,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.06,428.59,0.1148,13000,36,1,1
WI,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,39500.0,0.0149,274.98,0.1099,8400,49,1,1
CA,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,60000.0,0.1162,242.89,0.1025,7500,22,1,0
OR,1 year,B,RENT,Debt consolidation, 36 months,Not Verified,20000.0,0.192,98.92,0.1149,3000,13,1,0
IL,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,36000.0,0.076,244.09,0.1059,7500,29,1,1
NV,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,55700.0,0.165,233.62,0.1038,7200,21,1,1
GA,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,36475.0,0.2106,228.02,0.1065,7000,24,1,1
FL,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,47000.0,0.2224,257.8,0.0991,8000,24,1,1
MO,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,24996.0,0.1215,385.13,0.0963,12000,26,1,1
AZ,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,40000.0,0.0858,97.72,0.1065,3000,28,1,1
NV,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,44000.0,0.2024,599.4,0.1218,18000,18,1,1
LA,6 years,B,RENT,Debt consolidation, 36 months,Not Verified,58260.0,0.0824,387.15,0.0999,12000,46,1,1
NJ,8 years,B,RENT,Debt consolidation, 36 months,Not Verified,59000.0,0.1314,550.55,0.1025,17000,12,1,1
IL,9 years,B,RENT,Debt consolidation, 36 months,Not Verified,64000.0,0.0818,659.37,0.1183,19900,20,1,1
SC,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,13200.0,0.1418,98.21,0.1099,3000,8,1,1
OH,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,32000.0,0.0893,197.47,0.1136,6000,10,1,1
CA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,160000.0,0.2117,669.33,0.1253,20000,35,1,0
CA,10+ years,B,RENT,Debt consolidation, 36 months,Not Verified,57600.0,0.1835,182.66,0.1199,5500,20,1,1
OR,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,41000.0,0.1665,133.2,0.1218,4000,19,1,1
CA,3 years,B,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.2293,263.29,0.1136,8000,24,1,1
CT,4 years,B,RENT,Debt consolidation, 36 months,Not Verified,51000.0,0.2113,331.48,0.1186,10000,21,1,1
VA,5 years,B,RENT,Debt consolidation, 36 months,Not Verified,38000.0,0.1443,163.96,0.1111,5000,21,1,1
CA,7 years,B,RENT,Debt consolidation, 36 months,Not Verified,120000.0,0.0099,327.36,0.1099,10000,6,1,0
VA,< 1 year,B,RENT,Debt consolidation, 36 months,Not Verified,65004.0,0.2042,158.27,0.1149,4800,46,1,1
PA,2 years,B,RENT,Debt consolidation, 36 months,Not Verified,24000.0,0.0965,199.8,0.1218,6000,19,1,1
CT,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,36000.0,0.2223,461.54,0.1273,13750,33,1,1
NJ,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,40000.0,0.1878,314.0,0.1166,9500,25,1,1
FL,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,28800.0,0.0783,136.55,0.1392,4000,6,1,1
NJ,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,54000.0,0.15,477.92,0.1392,14000,31,1,0
NJ,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,40000.0,0.2385,153.55,0.1197,7500,25,1,1
MO,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,35000.0,0.2211,462.27,0.1426,13475,21,1,1
WA,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,73000.0,0.2168,170.69,0.1392,5000,38,1,1
GA,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,38400.0,0.1163,338.05,0.1323,10000,7,1,0
CA,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,49920.0,0.0442,537.15,0.1103,16400,10,1,1
NM,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,61700.0,0.1492,271.45,0.1349,8000,56,1,1
NV,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,50004.0,0.2069,309.29,0.1284,9200,14,1,0
FL,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,28000.0,0.1989,223.42,0.1306,6625,22,1,1
OR,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.1929,537.06,0.1273,16000,6,1,1
CA,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,158000.0,0.2403,342.79,0.1299,10175,17,1,1
NC,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,33198.0,0.0466,240.17,0.1427,7000,4,1,1
GA,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,21996.0,0.0682,273.35,0.1398,8000,6,1,1
TX,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,25000.0,0.0955,67.55,0.1316,2000,6,1,0
LA,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,80000.0,0.1778,370.19,0.1166,11200,19,1,1
NJ,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,35654.0,0.1329,239.99,0.1422,7000,14,1,1
CA,4 years,C,RENT,Debt consolidation, 36 months,Not Verified,36000.0,0.2253,441.6,0.1357,13000,13,1,1
CA,4 years,C,RENT,Debt consolidation, 36 months,Not Verified,47500.0,0.213,339.69,0.1357,10000,14,1,1
FL,4 years,C,RENT,Debt consolidation, 36 months,Not Verified,72000.0,0.099,206.09,0.1435,6000,12,1,1
FL,4 years,C,RENT,Debt consolidation, 36 months,Not Verified,110000.0,0.2004,480.29,0.1426,14000,43,1,1
VA,7 years,C,RENT,Debt consolidation, 36 months,Not Verified,34800.0,0.0707,378.62,0.1323,11200,22,1,1
VA,7 years,C,RENT,Debt consolidation, 36 months,Not Verified,54500.0,0.1359,613.87,0.1385,18000,37,1,1
FL,8 years,C,RENT,Debt consolidation, 36 months,Not Verified,52000.0,0.2312,626.08,0.1426,18250,42,1,1
CA,9 years,C,RENT,Debt consolidation, 36 months,Not Verified,42000.0,0.0954,268.52,0.1273,8000,38,1,0
CA,< 1 year,C,RENT,Debt consolidation, 36 months,Not Verified,98000.0,0.0849,302.7,0.1287,9000,18,1,1
VA,< 1 year,C,RENT,Debt consolidation, 36 months,Not Verified,26000.0,0.1712,302.1,0.1273,9000,8,1,0
CA,< 1 year,C,RENT,Debt consolidation, 36 months,Not Verified,95000.0,0.0829,338.01,0.1322,10000,8,1,1
MO,< 1 year,C,RENT,Debt consolidation, 36 months,Not Verified,30000.0,0.1792,391.49,0.1357,11525,13,1,1
IL,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,38400.0,0.1794,68.7,0.1435,2000,14,1,1
FL,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,48996.0,0.1433,201.52,0.1191,7500,21,1,1
CA,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,20000.0,0.2088,134.98,0.1311,4000,22,1,1
CO,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.1826,339.25,0.1348,10000,26,1,1
CA,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,36000.0,0.199,84.93,0.1357,2500,12,1,1
FL,1 year,C,RENT,Debt consolidation, 36 months,Not Verified,36000.0,0.2377,202.63,0.1316,6000,22,1,1
MI,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,32000.0,0.2168,403.6,0.1287,12000,14,1,1
CA,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,25404.0,0.1715,333.73,0.1268,9950,15,1,1
IL,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,45000.0,0.1536,202.81,0.1322,6000,11,1,1
MA,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,67350.0,0.0396,235.8,0.1298,7000,8,1,1
NH,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,38004.0,0.1958,361.9,0.1527,10400,20,1,1
MA,10+ years,C,RENT,Debt consolidation, 36 months,Not Verified,48000.0,0.1863,521.97,0.1527,15000,17,1,1
FL,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,50000.0,0.0326,169.01,0.1322,5000,10,1,1
NJ,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,47000.0,0.1177,152.69,0.1349,4500,23,1,0
NY,2 years,C,RENT,Debt consolidation, 36 months,Not Verified,57600.0,0.175,468.77,0.1357,13800,29,1,0
MD,3 years,C,RENT,Debt consolidation, 36 months,Not Verified,9600.0,0.2063,43.64,0.1273,1300,9,1,1
